561.818329,0.0,0.0,0.069,39.505,43.432,-1.15479,8.378753,47.243399,2671176.7,1232923.84,0.0,6.243043,0.0032,0.01545,-0.00213
562.818474,0.0,0.0,0.068,38.401,42.496,-1.14426,8.378749,47.243401,2671176.39,1232924.06,0.0,6.243043,0.00799,-0.01119,-0.0405
563.818484,0.0,0.0,0.08,38.587,42.558,-1.15369,8.378744,47.243402,2671176.01,1232924.16,0.0,6.243043,0.0048,0.01013,-0.00586
564.818495,0.0,0.0,0.064,38.297,42.426,-1.13203,8.37874,47.243402,2671175.71,1232924.16,0.0,6.243043,0.00426,0.01386,-0.00373
565.818524,-0.001,0.002,0.072,38.486,42.643,-1.14427,8.378735,47.243403,2671175.33,1232924.27,0.0,6.243043,0.00426,0.01386,-0.0048
566.818602,0.0,0.0,0.068,38.483,42.367,-1.14415,8.37873,47.243402,2671174.95,1232924.15,0.0,6.243043,0.00426,0.01172,-0.0048
567.818634,0.0,0.0,0.084,38.597,42.242,-1.16748,8.378725,47.243399,2671174.58,1232923.81,0.0,6.243043,0.00693,0.01279,-0.00693
568.818733,-0.001,0.002,0.078,38.39,42.31,-1.15065,8.37872,47.243397,2671174.2,1232923.59,0.0,6.243043,-0.0016,0.01545,-0.00693
569.818756,0.002,-0.004,0.093,38.721,42.168,-1.12366,8.378715,47.243397,2671173.82,1232923.58,0.0,6.243043,-0.01013,0.02398,-0.0048
570.818912,0.001,-0.002,0.101,38.385,42.444,-1.1421,8.378708,47.243397,2671173.29,1232923.58,0.0,6.243043,0.00426,0.01759,-0.00746
571.819095,0.001,-0.002,0.089,38.255,42.316,-1.12756,8.378701,47.243398,2671172.76,1232923.68,0.0,6.243043,0.07088,0.02398,0.02025
572.81913,0.002,0.0,0.099,38.345,42.465,-1.14432,8.378698,47.243401,2671172.53,1232924.01,0.0,6.243043,-0.0064,0.00799,-0.00693
573.819194,0.0,0.0,0.097,38.817,42.22,-1.13065,8.378695,47.243404,2671172.3,1232924.34,0.0,6.243043,0.00266,0.00373,-0.00533
574.819271,0.0,0.0,0.088,38.794,42.38,-1.12763,8.378692,47.243408,2671172.07,1232924.78,0.0,6.243043,0.0016,0.01492,-0.00533
575.819395,0.0,0.0,0.1,38.491,42.473,-1.14127,8.378689,47.243414,2671171.83,1232925.45,0.0,6.243043,0.0032,0.01439,-0.00533
576.819429,0.0,0.0,0.079,38.372,42.258,-1.13374,8.378686,47.243414,2671171.61,1232925.45,0.0,6.243043,0.00533,0.01119,-0.0048
577.819473,0.0,0.0,0.096,38.454,42.521,-1.14225,8.378679,47.24341,2671171.08,1232924.99,0.0,6.243043,0.0016,0.01119,-0.00533
578.819503,0.0,0.0,0.1,38.349,42.424,-1.142,8.378674,47.243406,2671170.71,1232924.55,0.0,6.243043,0.00213,0.01386,-0.0016
579.819579,0.0,0.0,0.09,38.388,42.42,-1.12847,8.378672,47.243408,2671170.55,1232924.77,0.0,6.243043,0.0064,0.01439,-0.0048
580.820061,0.0,0.0,0.1,38.391,42.413,-1.136,8.378673,47.243407,2671170.63,1232924.66,0.0,6.243043,0.0016,0.01332,-0.00586
581.820625,0.0,0.0,0.091,38.581,42.569,-1.14091,8.378675,47.243408,2671170.78,1232924.77,0.0,6.243043,0.00266,0.01279,-0.00586
582.821254,0.0,0.0,0.094,38.317,42.507,-1.14473,8.378678,47.243409,2671171.01,1232924.88,0.0,6.243043,0.00426,0.01172,-0.00693
583.821631,0.0,0.0,0.092,38.39,42.383,-1.13366,8.378682,47.24341,2671171.31,1232925.0,0.0,6.243043,0.0032,0.01386,-0.00586
584.821702,0.0,0.0,0.089,38.347,42.39,-1.14231,8.378684,47.243411,2671171.46,1232925.11,0.0,6.243043,0.0032,0.01226,-0.00693
585.821755,0.0,0.0,0.096,38.495,42.348,-1.14012,8.378685,47.243409,2671171.54,1232924.89,0.0,6.243043,0.00266,0.01172,-0.0064
586.821871,0.0,0.0,0.0,38.865,42.177,-1.19395,8.378685,47.243403,2671171.54,1232924.22,0.0,6.243043,0.00799,0.01172,-0.00426
587.821997,0.0,0.0,0.0,38.865,42.177,-1.19393,8.378686,47.243398,2671171.63,1232923.67,0.0,6.243043,0.05596,0.0469,0.04743
588.822484,0.0,0.0,0.0,38.865,42.177,-1.19393,8.378686,47.243392,2671171.64,1232923.0,0.0,6.243043,0.00746,0.01759,-0.00533
